25       0,0,0,3,20,3,0,0,0,0,3,30,36,30,0,0,0,1,29,36,35,16,0,0,0,18,36,35,10,0,0,0,3,35,36,17,0,0,0,0,16,36,36,19,15,2,0,0,27,36,36,36,36,33,10,0,34,36,35,25,30,36,35,6,36,36,10,0,0,24,36,21,36,36,0,0,0,12,36,24,36,36,0,0,0,12,36,24,36,36,2,0,0,13,36,24,33,36,22,4,10,31,36,17,13,36,36,36,36,36,32,2,0,13,31,36,36,24,4,0,0,0,0,0,0,0,0,0
26       0,0,0,0,3,1,0,0,0,0,0,13,35,30,2,0,0,0,10,35,36,32,3,0,0,4,33,36,26,2,0,0,0,23,36,30,2,0,0,0,4,36,36,13,3,0,0,0,17,36,36,36,35,27,10,0,25,36,36,36,36,36,35,8,30,36,24,2,3,26,36,26,35,36,7,0,0,7,36,30,36,36,6,0,0,6,36,30,36,36,6,0,0,4,36,30,30,36,18,0,0,13,36,29,15,36,36,25,26,36,36,14,0,20,36,36,36,35,17,0,0,0,6,12,12,3,0,0
27       7,12,12,12,14,12,12,1,36,36,36,36,36,36,36,8,36,36,28,24,24,24,24,3,36,36,1,0,0,0,0,0,36,33,0,0,0,0,0,0,36,36,25,24,18,10,1,0,36,36,36,36,36,36,25,0,33,36,27,12,19,36,36,11,1,9,1,0,0,21,36,21,0,0,0,0,0,18,36,24,0,0,0,0,0,15,36,24,30,32,0,0,0,16,36,22,35,36,21,0,3,31,36,15,19,36,36,27,33,36,32,2,0,19,35,36,36,27,4,0,0,0,2,6,4,0,0,0
28       19,24,24,24,19,6,0,0,30,36,31,30,36,35,15,0,30,31,0,0,2,26,36,6,25,30,0,0,0,2,36,20,24,30,0,0,0,0,36,24,24,30,0,0,0,13,36,17,24,35,24,22,25,35,31,2,24,36,36,36,36,36,31,2,24,36,1,0,0,13,36,18,19,36,0,0,0,0,31,29,18,36,0,0,0,0,30,30,18,36,4,0,0,0,24,30,18,36,6,0,0,1,31,27,18,36,26,18,18,28,36,11,17,36,36,36,36,31,13,0,0,0,0,0,0,0,0,0
29       0,0,0,0,17,14,0,0,0,0,0,21,36,36,4,0,0,0,20,36,35,11,0,0,0,10,36,35,10,0,0,0,0,30,36,18,0,0,0,0,11,36,36,14,12,6,0,0,22,36,36,36,36,36,20,0,30,36,34,22,23,36,36,14,36,36,10,0,0,19,36,25,36,36,0,0,0,12,36,30,36,36,0,0,0,12,36,30,36,36,1,0,0,12,36,30,32,36,22,1,1,25,36,22,13,36,36,34,33,36,35,6,0,14,34,36,36,31,9,0,0,0,0,6,5,0,0,0
30       0,0,0,3,21,6,0,0,0,0,5,30,36,30,0,0,0,1,30,36,31,6,0,0,0,20,36,33,5,0,0,0,4,35,36,9,0,0,0,0,19,36,35,24,20,6,0,0,30,36,36,36,36,36,15,0,36,36,34,20,27,36,35,6,36,36,6,0,0,27,36,18,36,30,0,0,0,18,36,24,36,30,0,0,0,18,36,18,36,31,0,0,0,20,36,18,36,36,16,1,6,33,36,11,20,36,36,36,36,36,29,1,0,18,35,36,36,27,6,0,0,0,1,6,3,0,0,0
31       11,18,18,18,18,13,1,0,24,36,36,36,36,36,28,1,24,36,7,6,6,22,36,17,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,26,24,36,0,0,0,0,36,30,24,36,0,0,0,0,36,30,24,36,0,0,0,0,34,30,24,36,0,0,0,0,31,30,24,36,0,0,0,0,34,24,24,36,7,6,7,22,36,18,24,36,36,36,36,36,30,2,7,12,12,12,12,12,1,0
32       0,0,0,6,28,15,0,0,0,0,6,33,36,18,0,0,0,2,31,36,15,0,0,0,0,21,36,21,0,0,3,0,3,35,32,1,0,0,1,0,17,36,30,24,21,6,0,0,27,36,36,36,36,35,12,0,35,36,23,7,14,35,34,3,36,32,1,0,0,17,36,14,36,24,0,0,3,17,36,18,36,24,0,0,16,22,36,18,36,24,0,0,26,24,36,16,34,35,10,3,22,28,36,9,17,36,35,28,36,36,27,0,12,20,35,36,36,24,3,1,2,1,1,6,4,0,0,1
33       11,18,15,7,0,0,12,2,24,36,36,36,26,19,21,1,24,36,7,6,6,22,36,16,24,36,0,0,0,1,36,26,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,26,26,36,0,0,0,0,36,30,30,36,0,0,0,0,36,30,30,36,0,0,0,0,36,28,30,36,0,0,0,0,36,26,30,36,0,0,0,0,36,26,30,36,0,0,0,3,36,24,30,36,13,10,12,26,36,14,30,36,36,36,36,36,25,0,9,12,12,12,12,10,0,0
34       4,32,36,36,36,36,34,29,6,36,36,36,36,36,36,29,6,36,25,0,0,0,0,0,6,36,24,0,0,0,0,0,6,36,24,0,0,0,0,0,6,36,29,15,23,19,1,0,6,36,36,36,36,36,26,1,4,35,36,25,20,34,36,16,0,2,9,0,0,9,36,29,0,0,0,0,0,0,34,30,0,1,1,0,0,0,30,30,16,32,12,0,0,0,34,30,14,36,22,0,0,10,36,30,3,35,36,26,15,33,36,20,0,15,36,36,36,36,30,2,0,0,7,12,12,11,1,0
35       0,0,0,0,19,30,3,0,0,0,0,21,36,36,12,0,0,0,16,36,35,11,0,0,0,2,34,36,14,0,0,0,0,18,36,25,0,0,0,0,0,33,36,32,30,21,5,0,9,36,36,36,36,36,34,3,16,36,36,26,20,32,36,23,19,36,24,0,0,4,34,30,24,36,12,0,0,0,30,30,23,36,12,0,0,0,30,30,20,36,12,0,0,0,26,30,18,36,27,2,0,3,34,30,4,35,36,34,24,31,36,21,0,10,35,36,36,36,27,2,0,0,4,12,12,10,0,0
36       17,30,30,30,30,30,30,15,24,36,36,36,36,36,36,23,24,36,13,0,0,0,0,0,24,36,12,0,0,0,0,0,24,36,12,0,0,0,0,0,24,36,29,24,18,10,0,0,24,36,36,36,36,36,16,0,16,34,29,14,18,36,35,3,0,2,1,0,0,23,36,13,0,0,0,0,0,13,36,18,11,9,0,0,0,12,36,18,36,32,0,0,0,16,36,15,30,36,20,1,12,31,36,7,13,36,36,36,36,36,26,0,0,14,34,36,36,24,3,0,0,0,1,6,3,0,0,0
37       24,33,36,36,30,30,30,9,30,36,36,36,36,36,36,11,33,36,1,0,0,0,0,0,35,36,0,0,0,0,0,0,36,33,3,8,1,0,0,0,36,36,34,36,36,21,3,0,36,36,36,36,36,36,28,0,20,33,16,0,4,31,36,9,0,0,0,0,0,15,36,16,0,0,0,0,0,14,36,18,0,3,0,0,0,13,36,15,32,26,0,0,0,16,36,12,35,35,7,0,3,30,36,8,19,36,36,33,36,36,26,0,0,19,34,36,35,23,1,0,0,0,0,6,1,0,0,0
38       14,18,18,18,13,1,0,0,30,36,36,36,36,32,6,0,30,27,2,1,10,33,32,1,30,24,0,0,0,12,36,10,30,24,0,0,0,6,36,12,30,24,0,0,0,19,36,8,30,31,13,13,22,36,25,0,30,36,36,36,36,36,17,0,30,27,6,6,8,26,35,4,30,24,0,0,0,6,36,12,30,24,0,0,0,5,36,18,30,24,0,0,0,2,36,18,30,24,0,0,0,6,36,15,30,31,14,12,16,31,35,4,29,36,36,36,36,32,10,0,3,6,6,6,6,0,0,0
39       0,4,28,30,23,4,0,0,6,31,36,36,36,34,10,0,29,36,22,6,11,33,32,1,36,29,0,0,0,17,36,10,36,24,0,0,0,12,36,15,36,24,0,0,0,16,36,18,36,24,0,0,0,18,36,18,36,24,0,0,0,18,36,18,36,24,0,0,3,32,36,18,36,24,0,0,0,30,36,18,36,24,0,0,0,12,36,13,36,24,0,0,0,12,36,12,35,34,3,0,0,21,36,10,21,36,31,24,26,36,30,0,1,22,36,36,36,29,5,0,0,0,4,12,7,0,0,0
40       14,18,23,24,23,13,0,0,30,36,36,36,36,36,26,1,24,33,6,0,6,21,36,17,24,36,0,0,0,1,36,24,27,36,0,0,0,0,36,24,25,36,0,0,0,0,36,24,26,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,27,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,0,36,24,24,36,0,0,0,4,36,24,24,36,21,24,24,32,36,11,23,36,36,36,36,34,14,0,2,6,6,6,6,1,0,0
41       23,36,36,36,28,20,8,0,24,36,31,30,30,36,35,8,22,36,0,0,0,7,35,25,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,0,0,0,0,30,30,18,36,6,0,0,0,30,30,18,36,4,0,0,0,30,30,18,36,2,0,0,0,31,30,18,36,17,12,12,20,36,22,18,36,36,36,36,36,30,3,2,10,12,12,12,11,2,0
42       0,0,0,0,20,29,11,0,0,0,0,18,36,36,15,0,0,0,10,36,36,19,0,0,0,1,33,36,20,0,0,0,0,15,36,30,1,0,0,0,0,31,36,25,21,13,1,0,7,36,36,36,36,36,29,4,14,36,36,33,30,36,36,18,18,36,27,1,0,10,36,30,18,36,13,0,0,0,30,30,18,36,15,0,0,0,30,30,18,36,12,0,0,0,30,30,17,36,17,0,0,3,34,30,6,36,35,21,20,32,36,24,0,15,36,36,36,36,29,3,0,0,6,12,12,10,0,0
43       17,36,36,36,36,36,36,20,18,36,36,36,36,36,30,16,18,36,13,0,0,0,0,0,18,36,12,0,0,0,0,0,18,36,12,0,0,0,0,0,18,36,32,30,32,29,8,0,18,36,36,36,36,36,35,4,9,30,30,5,2,23,36,19,0,0,0,0,0,2,36,25,0,0,0,0,0,0,36,27,0,0,0,0,0,0,36,24,17,32,5,0,0,0,36,24,22,36,16,0,1,14,36,20,9,36,36,26,29,36,36,8,0,17,36,36,36,36,17,5,0,0,5,12,12,6,0,7
44       0,0,0,23,23,1,0,0,0,0,6,36,36,8,0,0,0,0,12,36,36,16,0,0,0,0,19,36,36,22,0,0,0,0,26,36,36,29,0,0,0,0,33,35,35,36,2,0,0,4,36,28,26,36,8,0,0,10,36,22,17,36,15,0,0,17,36,14,10,36,22,0,0,25,36,7,3,36,30,0,0,31,36,22,21,34,36,0,3,36,36,36,36,36,36,7,9,36,34,30,30,34,36,13,16,36,18,2,0,13,36,20,23,36,11,0,0,8,36,27,7,12,1,0,0,1,12,9
45       0,0,9,18,18,11,0,0,0,20,36,36,36,36,25,1,11,36,31,11,9,28,36,16,23,36,8,0,0,4,36,28,24,36,1,0,0,0,36,30,27,36,2,0,0,0,36,30,26,36,6,0,0,0,36,30,30,36,6,0,0,0,36,30,30,36,6,0,0,0,36,30,29,36,6,0,0,0,36,30,24,36,1,0,0,0,34,30,24,36,0,0,0,0,31,30,23,36,13,0,0,5,36,28,10,36,35,20,15,32,36,13,0,15,36,36,36,36,20,0,0,0,5,12,12,6,0,0
46       11,18,18,18,18,18,18,8,24,36,36,36,36,36,36,18,24,36,17,12,12,12,12,5,24,36,6,0,0,0,0,0,24,36,6,0,0,0,0,0,24,36,18,23,23,14,1,0,24,36,36,36,36,36,26,1,21,36,33,14,16,33,36,17,0,6,5,0,0,10,36,29,0,0,0,0,0,0,36,30,0,0,0,0,0,0,36,30,19,34,3,0,0,0,36,30,29,36,13,0,0,8,36,27,16,36,35,25,24,33,36,14,1,24,36,36,36,36,21,0,0,0,10,12,12,8,0,0
47       11,36,36,36,36,36,36,29,10,36,34,30,30,30,30,24,12,36,18,0,0,0,0,0,8,36,18,0,0,0,0,0,6,36,22,0,0,0,0,0,6,36,32,30,30,17,1,0,6,36,36,36,36,36,26,0,4,33,36,19,14,31,36,15,0,0,5,0,0,7,36,28,0,0,0,0,0,0,31,30,2,11,1,0,0,0,30,30,18,36,13,0,0,0,31,30,11,36,26,3,0,7,36,29,2,33,36,36,32,36,36,16,0,8,33,36,36,36,25,1,0,0,4,12,12,10,0,0
48       0,0,0,0,13,16,0,0,0,0,0,15,36,36,8,0,0,0,10,36,36,17,0,0,0,3,33,36,17,0,0,0,0,19,36,27,0,0,0,0,1,34,36,25,27,18,1,0,10,36,36,36,36,36,22,0,19,36,36,32,30,36,36,16,24,36,24,1,0,13,36,29,25,36,9,0,0,0,32,30,27,36,6,0,0,0,30,30,24,36,8,0,0,0,30,30,23,36,16,0,0,4,36,30,11,36,35,27,25,31,36,26,0,20,36,36,36,36,30,3,0,0,9,12,12,11,1,0
49       3,24,24,24,25,30,30,24,6,36,36,36,36,36,36,30,6,36,27,0,0,0,0,2,6,36,24,0,0,0,0,0,6,36,24,0,0,0,0,0,6,36,27,10,12,8,0,0,11,36,36,36,36,36,25,1,10,36,36,25,20,34,36,17,0,5,13,0,0,10,36,29,0,0,0,0,0,0,35,30,9,12,2,0,0,0,30,30,28,36,13,0,0,0,33,30,18,36,28,3,0,5,36,28,7,35,36,32,20,31,36,15,0,14,35,36,36,36,23,0,0,0,4,12,12,8,0,0
50       0,0,0,1,23,20,0,0,0,0,1,26,36,36,8,0,0,0,24,36,35,11,0,0,0,11,36,36,10,0,0,0,0,31,36,19,0,0,0,0,9,36,36,20,18,7,0,0,20,36,36,36,36,36,20,0,27,36,35,22,23,35,36,15,31,36,13,0,0,12,36,27,36,36,0,0,0,0,36,30,36,36,0,0,0,0,36,30,36,36,2,0,0,1,36,30,28,36,16,0,0,17,36,26,11,36,36,26,25,36,36,11,0,18,36,36,36,35,15,0,0,0,4,12,12,3,0,0
51       0,0,15,28,30,20,2,0,0,23,36,34,33,36,30,1,7,36,26,1,0,22,36,14,15,36,8,0,0,2,36,23,17,36,7,0,0,0,36,24,10,36,19,0,0,9,36,15,0,29,36,25,22,34,32,1,0,24,36,36,36,36,27,1,9,36,27,4,2,23,36,14,18,36,7,0,0,2,36,25,24,36,0,0,0,0,31,30,21,36,1,0,0,0,35,28,15,36,13,0,0,11,36,19,2,33,35,22,22,35,35,6,0,6,29,36,36,31,9,0,0,0,0,5,5,0,0,0
52       0,0,0,1,21,6,0,0,0,0,1,26,36,33,2,0,0,0,24,36,33,11,0,0,0,14,36,34,6,0,0,0,1,33,36,12,0,0,0,0,13,36,30,12,10,1,0,0,27,36,36,36,36,31,8,0,34,36,35,27,33,36,34,4,36,36,10,0,1,27,36,20,36,30,0,0,0,12,36,27,36,30,0,0,0,12,36,30,36,30,0,0,0,12,36,24,36,35,6,0,1,23,36,23,23,36,34,24,33,36,36,8,3,29,36,36,36,35,15,0,0,1,10,12,12,5,0,0
53       0,0,6,18,19,12,0,0,0,15,36,36,36,36,25,0,6,35,31,11,9,30,36,15,17,36,10,0,0,6,36,25,23,36,6,0,0,0,36,28,17,36,8,0,0,5,36,22,6,35,30,10,8,27,36,9,0,18,36,36,36,36,22,0,6,35,33,19,19,33,35,6,21,36,8,0,0,8,36,22,27,32,0,0,0,0,34,30,30,30,0,0,0,0,33,30,26,35,2,0,0,4,36,24,15,36,26,7,7,27,36,13,1,26,36,36,36,36,21,0,0,0,10,12,12,9,0,0
54       10,4,15,33,36,30,9,0,0,23,36,36,36,36,35,8,11,36,31,6,2,19,36,25,21,36,11,0,0,0,33,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,22,36,14,0,0,6,35,29,9,36,36,24,20,33,36,15,0,18,36,36,36,36,21,0,0,0,7,12,12,7,0,0
