1097       64,40,24,30,57,56,34,1,21,9,6,52,12,30,64,61,3,34,8,38,64,64,8,32,23,13,58,41,1,45,52,0,0,0,14,56,19,12,47,38,0,41,1,43,64,64,13,22,1,44,64,64,16,24,15,22,63,54,2,36,50,4,5,0,22,55,32,28,14,24,32,28
1098       37,11,13,8,22,50,24,5,28,24,7,7,24,16,64,64,44,0,24,18,64,64,48,0,22,18,64,64,48,0,21,22,64,64,48,0,24,24,64,64,42,0,24,24,64,64,40,0,19,26,64,64,40,0,16,25,64,63,26,6,23,0,0,0,4,42,28,16,16,17,29,28
1099       64,64,61,21,36,56,64,63,17,0,17,56,64,36,0,21,63,56,59,5,10,61,64,56,39,0,3,10,29,53,22,0,9,20,1,13,12,8,61,64,25,0,8,16,64,64,32,0,8,16,64,64,31,0,22,2,45,50,9,4,58,11,0,0,8,46,32,32,19,19,31,28
1100       42,60,62,23,49,56,64,62,16,0,30,56,64,28,0,35,64,56,56,1,21,64,64,56,31,0,5,12,39,56,16,0,15,16,0,27,5,15,64,64,13,2,0,24,64,64,19,0,1,24,64,64,14,0,17,5,43,35,1,13,55,11,0,0,18,50,32,32,22,26,32,28
1101       36,16,16,17,33,55,16,12,32,30,6,16,19,30,64,64,38,3,16,31,64,64,40,0,16,32,64,64,40,0,16,32,64,64,40,0,13,32,64,64,40,0,16,32,64,64,38,0,14,32,64,64,36,0,8,25,56,52,10,13,8,0,0,0,11,48,26,24,24,25,32,28
1102       64,54,30,31,53,56,49,3,18,14,1,46,25,19,64,64,9,20,20,24,64,64,15,18,33,3,49,46,1,35,56,0,0,0,3,54,22,9,55,55,4,28,8,31,64,64,21,11,10,32,64,64,22,12,24,7,52,51,4,29,58,12,0,0,19,55,32,32,22,23,32,28
1103       33,32,32,39,63,56,0,20,24,10,20,53,5,56,64,61,12,29,0,56,64,64,21,24,0,52,64,47,1,40,0,0,0,0,12,56,0,46,56,47,5,34,0,56,64,64,24,22,0,56,64,64,24,24,0,56,64,64,15,26,0,13,16,12,6,49,9,8,8,9,27,28
1104       59,39,35,44,63,56,45,1,5,1,16,56,8,29,64,52,0,36,8,47,64,64,8,32,14,26,64,57,1,41,46,0,13,5,16,56,23,9,38,24,3,47,3,44,64,64,11,26,0,54,64,64,20,20,7,36,64,63,7,29,36,1,22,13,6,51,32,11,0,2,26,28
1105       64,64,63,39,59,56,64,61,16,0,36,56,64,24,0,36,64,56,49,0,28,64,64,56,19,0,21,36,54,56,5,0,0,0,1,39,0,16,60,44,0,20,0,40,64,64,8,8,0,40,64,64,16,10,2,10,63,58,3,16,32,0,5,3,3,44,32,9,0,0,21,28
1106       25,3,2,0,0,22,16,8,32,24,24,37,16,24,64,64,64,56,16,24,59,53,64,56,16,2,2,0,19,53,29,4,37,36,3,16,64,64,64,64,29,0,64,64,64,64,32,0,44,43,64,64,32,0,20,9,60,61,13,7,51,3,0,0,3,42,32,23,1,2,23,28
1107       52,45,13,12,40,56,55,1,26,29,1,37,34,18,64,64,28,13,32,20,64,64,32,11,47,2,45,50,9,30,63,8,0,0,2,52,40,4,49,52,13,17,25,24,64,64,39,0,24,29,64,64,39,0,34,9,61,62,15,10,59,8,3,4,3,44,32,28,5,3,26,28
1108       17,16,16,18,46,56,0,27,32,24,1,42,0,56,64,64,14,27,0,56,64,64,18,23,0,52,64,64,24,16,0,48,64,64,22,16,0,48,64,64,24,16,0,48,64,64,24,16,0,48,64,64,25,16,0,47,64,63,14,18,0,6,16,10,1,41,3,0,0,2,21,28
1109       64,50,32,38,59,56,42,2,19,8,10,55,16,29,64,60,2,34,8,38,64,64,8,25,22,16,63,53,0,39,51,0,4,2,10,56,25,5,42,37,0,45,8,33,64,64,15,20,6,40,64,64,24,16,16,20,64,63,10,24,46,1,16,14,3,49,32,17,0,0,22,28
1110       17,0,0,1,44,46,0,20,42,9,8,45,1,62,64,38,0,44,56,64,64,21,0,44,64,64,51,0,13,55,64,64,15,0,48,56,64,42,0,22,64,56,61,7,3,58,64,56,31,0,35,64,64,56,3,3,54,56,52,55,0,0,0,0,0,27,1,0,0,0,0,6
1111       36,18,16,16,16,23,24,1,16,16,14,21,24,16,64,64,64,56,24,16,64,64,64,56,24,2,14,17,45,56,25,0,11,7,0,38,62,51,64,63,11,14,64,64,64,64,26,5,26,42,64,64,24,7,17,12,60,57,6,17,47,1,2,3,3,43,32,17,0,1,23,28
1112       64,47,25,35,58,56,32,0,0,0,6,46,0,6,55,53,0,11,48,47,64,62,2,1,64,64,64,37,0,15,64,64,56,3,2,45,64,64,15,0,33,56,64,38,0,12,63,56,55,3,2,52,64,56,14,0,34,64,64,56,0,0,6,8,9,17,1,0,0,0,0,1
1113       55,4,6,6,35,56,41,0,3,12,0,25,23,1,57,64,25,1,62,51,64,64,23,0,64,64,64,50,1,9,64,64,63,10,0,40,64,64,32,0,30,56,64,54,2,8,61,56,63,14,1,48,64,56,42,0,21,64,64,54,18,0,0,0,1,5,13,0,0,0,0,1
1114       64,64,64,26,38,56,64,64,31,0,16,56,64,50,0,8,61,56,64,16,2,54,64,56,53,0,24,62,64,56,33,0,0,1,31,54,19,0,12,16,0,30,16,9,63,64,16,4,16,16,64,64,20,0,28,2,53,51,4,8,54,6,0,0,1,37,32,15,0,0,7,16
1115       59,25,4,7,39,56,33,6,36,27,0,42,17,34,64,64,13,25,18,35,64,64,14,25,36,9,51,44,1,41,57,0,0,0,10,55,24,13,58,52,4,34,9,39,64,64,26,13,9,42,64,64,26,13,21,23,64,60,8,26,54,6,5,4,10,52,32,26,7,10,30,28
1116       13,1,7,0,0,28,8,15,32,32,32,41,8,32,64,64,64,56,8,31,58,59,64,56,8,0,0,0,22,53,21,6,42,35,0,25,64,64,64,64,19,8,64,64,64,64,24,8,32,45,64,64,23,8,8,14,60,54,5,16,44,1,0,0,6,47,32,20,1,3,26,28
1117       64,39,26,38,63,56,31,1,8,0,17,56,3,40,64,48,0,42,0,48,64,64,6,34,6,26,64,54,1,45,44,0,9,3,20,56,21,9,36,21,6,50,1,43,64,63,9,29,0,52,64,64,22,21,5,36,64,63,9,28,38,1,21,13,6,51,32,13,0,1,26,28
1118       25,24,24,24,24,39,0,5,12,10,9,31,0,40,64,64,64,56,3,40,64,64,64,56,4,9,9,8,26,56,3,0,23,13,0,40,59,52,64,63,10,16,64,64,64,64,16,8,43,59,64,64,16,16,1,34,63,58,4,22,28,0,9,5,4,48,32,11,0,1,24,28
1119       64,38,15,17,46,56,44,1,26,19,1,44,19,25,64,64,16,17,19,26,64,64,24,17,40,7,50,51,7,34,62,3,0,0,2,53,34,7,51,48,5,27,16,31,64,64,25,10,16,36,64,64,31,6,29,16,62,63,14,17,58,8,4,7,7,48,32,32,14,9,27,28
1120       64,64,63,28,50,56,64,64,18,0,42,56,64,35,1,43,64,56,59,3,26,64,64,56,38,0,14,19,45,56,15,0,0,0,0,33,0,14,61,56,3,9,0,29,64,64,15,8,0,29,64,64,15,12,2,9,50,55,4,23,38,0,0,0,9,52,32,15,0,2,25,28
1121       20,0,3,0,0,17,16,11,32,32,32,37,16,18,64,64,64,56,19,16,60,59,64,56,16,0,0,0,24,55,33,7,35,23,0,28,64,64,64,64,14,10,61,61,64,64,30,8,9,24,64,64,22,9,23,2,38,41,2,26,57,9,0,0,15,54,32,31,18,18,32,28
1122       61,28,9,15,38,56,21,4,36,27,0,25,1,37,64,64,20,9,0,40,64,64,24,8,0,35,64,64,28,8,1,35,64,64,32,8,8,32,64,64,34,7,8,32,64,64,36,0,13,30,64,64,37,0,32,6,49,52,12,13,60,16,0,0,0,33,32,32,19,20,24,28
1123       63,31,16,19,49,56,32,5,27,27,1,41,16,35,64,64,18,24,18,28,64,64,21,22,43,4,44,41,2,39,58,4,0,0,4,48,29,11,57,60,13,9,17,32,64,64,39,0,23,29,64,64,40,1,41,4,53,62,17,16,63,22,0,0,3,23,32,32,22,16,30,28
1124       23,16,16,24,43,56,3,21,32,27,1,30,5,48,64,64,22,12,1,48,64,64,24,12,0,48,64,64,24,16,0,48,64,64,24,15,0,48,64,64,24,15,0,48,64,64,24,14,0,46,64,64,24,14,0,48,64,63,15,19,0,5,8,6,6,48,14,8,8,9,28,28
1125       64,43,20,25,46,56,33,0,19,16,0,34,8,28,64,64,16,10,0,38,64,64,26,2,0,39,64,64,24,8,0,40,64,64,26,5,0,40,64,64,24,8,0,40,64,64,24,8,0,40,64,64,24,8,8,16,63,63,13,18,44,1,9,8,6,48,32,21,3,9,28,28
1126       64,64,61,26,40,56,64,63,15,0,32,56,64,26,0,41,64,56,55,1,25,64,64,56,31,0,11,20,38,55,12,0,10,11,0,28,2,16,64,63,14,2,0,32,64,64,26,0,0,30,64,64,24,0,7,9,58,61,9,6,41,1,4,3,3,41,32,20,0,2,23,28
1127       18,8,8,8,8,13,11,5,32,32,32,32,16,16,64,64,64,56,16,19,61,56,64,56,16,1,1,0,6,50,30,8,40,41,3,10,64,64,64,64,27,0,64,64,64,64,32,0,39,42,64,64,30,0,12,8,53,57,8,11,47,3,0,0,8,46,32,25,8,10,30,28
1128       64,64,56,11,23,56,64,60,10,4,45,56,64,22,1,47,64,56,56,0,22,56,62,56,35,0,0,0,7,46,18,0,29,34,1,8,11,17,64,64,21,0,8,21,64,64,24,0,9,19,64,64,19,1,24,0,25,32,1,17,58,17,0,2,23,53,32,32,32,32,32,28
1129       32,18,19,18,46,56,16,16,34,23,6,50,16,40,64,64,26,23,16,40,64,64,29,16,16,29,48,40,3,37,16,1,5,0,2,53,16,37,64,60,18,25,16,40,64,64,32,14,16,40,64,64,32,13,16,39,64,61,15,22,16,2,5,2,10,49,23,15,8,14,31,28
1130       63,31,6,4,26,53,34,0,6,4,0,15,11,16,63,61,12,0,34,44,64,64,21,2,64,64,64,48,0,22,64,64,61,7,8,53,64,64,27,1,50,56,64,47,0,27,64,56,61,9,10,61,64,56,29,0,38,54,51,47,8,0,0,0,0,0,1,0,0,0,0,4
1131       22,0,2,16,8,18,16,6,28,29,30,39,16,24,64,64,64,56,16,23,52,50,61,56,19,0,0,0,5,42,27,8,40,38,4,12,64,64,64,64,34,0,64,64,64,64,40,4,35,33,64,64,31,8,21,3,46,46,6,18,53,5,0,0,11,50,32,27,8,9,30,28
1132       64,26,2,3,26,55,44,1,36,41,3,28,27,19,64,64,29,8,27,15,64,64,23,11,47,0,24,24,0,37,54,0,5,6,0,43,29,11,61,63,16,12,17,30,64,64,34,1,17,29,64,64,32,9,34,5,43,39,3,32,64,27,5,8,33,56,32,32,30,32,32,28
1133       30,22,24,16,17,42,8,1,8,8,8,25,8,18,64,64,64,56,8,24,62,61,64,56,8,5,6,6,43,56,13,0,15,20,0,34,63,51,64,64,16,6,64,64,64,64,18,8,34,54,64,64,18,7,6,21,64,53,4,20,45,2,3,0,4,52,32,26,8,12,29,28
1134       19,13,16,25,58,56,8,29,41,24,10,52,8,51,64,64,24,30,8,50,64,64,23,20,12,38,54,32,1,43,16,0,0,0,7,54,16,42,64,59,9,28,16,46,64,64,34,20,14,44,64,64,39,14,16,40,64,63,17,21,21,7,10,5,4,49,25,13,6,6,18,28
1135       64,64,50,14,46,56,64,54,5,10,58,56,64,14,7,58,64,56,43,0,45,64,64,56,20,0,18,18,41,56,5,1,18,10,0,34,0,30,64,60,3,10,0,38,64,64,8,4,0,32,64,64,12,6,1,8,58,49,0,25,28,0,0,0,14,53,31,10,0,6,30,28
1136       49,3,7,4,18,56,3,8,30,6,0,29,0,39,64,44,0,16,49,64,64,44,0,23,64,64,64,11,5,49,64,64,39,0,37,56,64,61,5,14,63,56,64,26,1,51,64,56,47,1,31,64,64,56,7,0,45,50,52,48,0,0,0,0,0,15,1,0,0,0,2,25
1137       64,60,37,29,49,56,55,6,2,4,0,30,23,8,60,62,18,1,16,24,64,64,39,0,16,24,64,64,38,0,14,24,64,64,40,0,14,24,64,64,36,0,9,24,64,64,36,0,11,24,64,64,36,0,17,10,61,63,17,7,49,1,6,9,3,42,32,24,2,1,23,28
1138       64,60,37,32,46,56,55,6,4,6,0,29,25,10,61,63,21,1,16,24,64,64,32,0,16,24,64,64,34,0,16,24,64,64,32,0,16,24,64,64,32,0,14,24,64,64,32,0,16,24,64,64,30,0,19,11,60,60,10,12,48,3,3,2,6,47,32,25,3,4,27,28
1139       42,7,7,19,36,55,43,1,3,0,0,28,10,12,63,57,4,2,29,37,64,64,11,3,64,64,64,44,0,27,64,64,61,7,13,55,64,64,23,1,53,56,64,44,0,36,64,56,60,8,14,64,64,56,26,0,49,57,56,48,0,0,0,0,0,1,1,0,0,0,0,7
1140       64,62,44,43,60,56,58,10,0,0,6,43,22,8,56,56,9,8,8,30,64,64,31,0,3,30,64,64,32,0,8,32,64,64,32,0,8,30,64,64,32,0,8,30,64,64,32,0,0,30,64,64,32,0,7,21,64,64,23,4,34,0,15,13,1,36,32,10,0,0,17,28
1141       64,57,31,24,39,56,54,6,0,0,0,14,16,1,46,45,4,0,12,18,64,64,24,0,64,64,64,60,5,3,64,64,64,22,0,35,64,64,40,0,23,56,64,58,3,7,61,56,64,20,1,48,64,56,44,0,28,64,64,56,4,0,5,6,0,1,1,0,0,0,0,1
1142       62,5,30,53,61,56,64,57,37,0,6,47,42,3,52,59,13,13,27,18,64,64,32,4,34,11,63,63,17,11,58,7,9,7,0,40,53,3,21,29,3,28,26,16,64,64,32,3,22,27,64,64,40,0,20,18,64,64,27,4,48,0,17,15,0,33,32,16,0,0,16,28
1143       63,29,6,5,34,56,22,0,2,0,0,34,0,33,62,25,0,11,0,40,64,59,32,46,0,40,64,64,64,56,0,40,64,64,64,56,0,40,64,64,64,56,0,40,64,64,42,37,0,40,64,51,0,14,0,17,58,41,0,26,0,0,0,0,10,51,11,0,0,1,26,28
1144       63,25,4,8,38,56,19,0,0,0,0,34,0,34,59,19,0,16,14,53,64,48,0,17,64,64,64,28,0,42,64,64,48,0,28,56,64,60,8,8,62,56,64,26,0,47,64,56,50,0,27,64,64,56,10,4,60,64,64,56,0,0,8,2,0,19,1,0,0,0,0,9
1145       64,44,20,18,41,56,38,0,20,14,0,31,5,31,64,64,18,3,0,40,64,64,32,3,0,40,64,64,30,7,0,48,64,64,24,8,0,48,64,64,20,8,0,48,64,64,24,8,0,48,64,64,20,10,1,32,64,61,7,22,27,1,20,11,6,51,32,8,0,1,25,28
1146       64,37,17,21,53,56,37,3,29,17,4,51,10,35,64,62,5,34,8,36,64,64,8,29,26,8,50,45,0,41,52,0,0,0,9,55,21,14,55,51,3,32,8,35,64,64,23,16,9,32,64,64,24,16,24,9,57,58,8,26,58,12,0,0,11,53,32,32,19,18,31,28
1147       64,64,56,30,61,56,64,58,6,3,47,56,64,15,1,48,64,56,44,0,30,64,64,56,22,0,11,22,49,56,6,0,16,14,0,35,0,14,64,63,7,2,0,24,64,64,24,0,0,23,64,64,24,0,12,7,55,56,6,3,50,5,0,0,2,36,32,28,10,9,26,28
1148       17,16,16,35,47,56,0,23,32,28,1,33,0,48,64,64,26,9,0,48,64,64,32,8,0,48,64,64,32,8,0,48,64,64,32,8,0,48,64,64,32,8,0,48,64,64,32,8,3,48,64,64,32,8,1,48,64,64,17,12,8,9,16,11,2,41,7,0,0,3,23,28
1149       64,53,23,17,37,56,51,3,18,26,2,25,21,19,64,64,36,0,16,32,64,64,48,0,16,32,64,64,48,0,16,32,64,64,45,0,16,32,64,64,42,0,16,32,64,64,43,0,16,29,61,28,28,0,24,11,61,22,0,5,55,7,4,4,0,24,32,28,8,6,11,10
1150       64,64,63,24,32,56,64,64,23,0,30,56,64,41,0,34,64,56,64,8,16,64,64,56,45,0,4,11,31,53,26,0,11,18,0,15,16,10,63,64,25,0,16,16,64,64,32,0,16,16,64,64,28,0,28,2,42,40,4,0,56,7,0,0,5,25,32,29,9,14,29,16
1151       64,64,62,47,64,56,64,59,12,0,52,56,64,16,0,26,64,56,45,0,24,64,64,56,18,0,34,42,59,56,1,0,0,0,10,51,0,14,50,35,0,21,0,36,64,64,8,11,0,37,64,64,10,16,1,14,63,58,3,14,31,0,8,3,1,43,32,9,0,0,15,28
1152       64,40,35,46,63,56,49,9,0,0,21,56,10,25,63,48,0,39,0,48,64,64,7,32,4,30,64,56,1,41,38,0,12,4,16,56,18,9,37,22,3,46,0,49,64,63,4,25,0,56,64,64,10,25,2,43,64,59,3,41,31,1,15,7,21,56,32,13,0,13,31,28
1153       64,52,25,22,45,56,40,1,0,0,0,30,5,11,52,49,7,1,21,34,64,64,19,1,64,64,64,49,0,13,64,64,61,8,7,50,64,64,23,0,46,56,64,42,0,27,64,56,57,4,11,61,64,56,16,1,52,64,64,54,0,0,0,0,0,9,1,0,0,0,0,7
1154       63,29,3,1,30,55,30,0,8,12,0,21,15,7,63,64,12,1,60,55,64,64,11,1,64,64,64,42,0,19,64,64,59,5,4,51,64,64,21,0,39,56,64,44,0,17,64,56,61,8,3,57,64,56,30,0,30,59,64,54,8,0,0,0,0,1,8,0,0,0,0,1
1155       42,42,16,16,48,56,46,1,13,12,1,42,17,21,64,64,18,12,8,32,64,64,32,8,8,32,64,64,30,8,11,32,64,64,32,8,8,32,64,64,32,8,13,32,64,64,27,8,16,32,64,64,32,8,19,19,63,62,13,11,49,1,5,3,1,40,32,20,0,0,19,28
1156       64,55,26,31,59,56,58,5,10,7,12,54,31,10,63,60,4,32,24,24,64,64,15,24,33,8,58,53,3,33,60,3,0,0,9,55,47,0,26,21,3,48,19,24,64,64,13,21,11,39,64,64,24,14,21,18,63,61,8,24,52,3,10,6,7,52,32,22,0,2,27,28
1157       17,16,18,33,56,56,0,36,39,17,7,54,0,64,64,63,8,34,0,64,64,64,13,27,0,53,60,36,3,48,0,0,0,0,16,56,0,53,64,55,4,38,0,56,64,64,16,24,0,56,64,64,16,24,0,56,64,61,8,31,0,11,16,7,12,53,11,10,8,15,31,28
1158       64,36,17,17,44,56,37,2,30,20,1,45,14,31,64,64,11,25,10,38,64,64,16,25,23,16,57,50,2,42,50,0,0,0,16,56,21,13,51,43,1,41,1,44,64,64,16,20,0,52,64,64,22,18,6,32,63,58,5,33,40,1,10,4,15,54,32,23,4,9,30,28
1159       64,45,14,11,30,56,51,1,24,25,1,33,27,20,64,64,23,11,24,24,64,64,30,11,36,8,52,57,8,30,62,0,0,0,5,55,29,9,52,46,5,33,8,41,64,64,25,14,8,48,64,64,28,11,14,28,64,61,9,25,45,1,11,6,10,51,32,20,2,7,30,28
1160       64,64,63,23,23,56,64,64,21,0,32,56,64,36,0,42,64,56,61,3,26,64,64,56,38,0,9,16,27,54,21,0,9,11,0,21,8,19,64,63,16,0,0,32,64,64,32,0,0,32,64,64,30,0,8,10,56,58,11,12,36,0,0,0,3,44,32,13,0,2,23,28
1161       22,24,24,27,37,46,0,16,24,11,3,47,0,56,64,63,8,26,0,57,64,64,16,23,0,57,64,64,16,16,0,60,64,64,18,16,0,54,64,64,16,16,0,48,64,64,17,18,0,48,64,64,16,19,0,48,64,63,9,21,0,9,16,10,6,48,4,7,5,9,26,28
1162       29,51,35,34,54,56,44,4,15,6,3,44,10,33,64,61,9,16,1,40,64,64,17,8,2,40,64,64,20,8,0,40,64,64,16,8,0,40,64,64,21,8,0,40,64,64,18,12,0,42,64,64,18,16,2,23,64,61,8,24,33,0,11,6,10,50,32,17,0,5,28,28
1163       30,16,16,29,56,48,8,13,29,21,2,34,8,40,64,64,24,14,8,40,64,64,32,8,8,40,64,64,24,14,8,40,64,64,24,13,8,40,64,64,24,16,8,42,64,64,24,16,4,48,64,64,24,16,0,48,64,64,15,24,0,8,16,12,6,50,5,0,0,1,23,28
1164       64,45,18,10,49,56,46,1,28,19,3,45,21,29,64,64,11,26,16,33,64,64,19,26,25,11,48,50,4,42,52,0,0,0,11,56,25,14,47,37,0,38,5,44,64,64,13,24,0,48,64,64,16,24,8,32,64,58,5,37,40,0,12,7,16,55,32,22,2,6,29,28
1165       63,27,1,0,14,53,29,0,10,5,0,20,2,20,64,60,7,0,29,44,64,63,8,4,64,64,64,35,0,30,64,64,58,2,13,56,64,64,21,4,56,56,64,41,0,35,64,56,59,5,18,64,64,56,16,3,58,64,58,51,0,0,0,0,0,8,1,0,0,0,0,11
1166       63,25,1,0,16,53,31,0,10,7,0,16,4,21,64,58,7,1,33,48,64,64,13,6,64,64,64,41,0,35,64,64,58,7,17,56,64,64,20,3,56,56,64,38,0,40,64,56,58,5,18,64,64,56,20,2,59,62,56,49,0,0,0,0,0,8,1,0,0,0,0,9
1167       23,0,0,0,0,27,16,8,28,30,29,43,16,25,64,64,64,56,16,28,52,46,63,56,12,0,0,0,13,53,15,5,35,26,0,24,64,60,64,64,20,14,64,64,64,64,24,16,33,46,64,64,24,18,3,17,61,57,7,34,32,0,0,0,15,55,32,13,0,8,30,28
1168       1,0,0,4,29,55,0,39,56,44,5,23,0,48,64,64,24,8,0,48,64,64,24,8,0,48,64,64,24,8,0,48,64,64,24,8,0,48,64,64,31,8,0,48,64,64,30,8,0,48,64,64,30,8,0,31,48,44,6,23,3,0,0,5,22,53,32,32,32,32,32,28
1169       61,19,3,3,20,50,29,0,16,20,0,9,8,13,64,64,20,0,51,49,64,64,17,0,64,64,64,43,0,18,64,64,57,5,5,52,64,64,18,0,45,56,64,41,0,26,64,56,57,4,9,61,64,56,17,0,42,53,56,50,0,0,0,0,0,0,15,8,8,8,8,11
1170       64,52,26,23,49,56,52,1,17,13,1,44,26,17,64,63,6,25,16,24,64,64,14,24,28,8,55,46,2,39,55,0,0,0,11,56,21,12,50,33,0,44,2,41,64,64,5,27,0,48,64,64,6,29,5,29,63,41,1,48,40,1,0,1,36,56,32,26,16,26,32,28
1171       64,48,27,33,59,56,38,1,17,4,9,52,5,36,64,60,10,26,0,48,64,64,24,16,0,51,64,64,22,20,0,49,64,64,20,20,0,50,64,64,22,16,0,48,64,64,16,18,0,48,58,36,11,24,4,31,56,1,0,28,38,0,12,1,0,50,32,22,1,6,0,21
1172       45,24,23,21,24,22,24,0,8,8,8,11,24,15,64,64,64,56,24,16,64,64,64,56,21,3,24,26,52,56,18,0,5,2,2,45,58,45,64,56,2,19,64,64,64,64,20,8,30,50,64,64,21,10,6,17,61,58,6,25,32,0,3,3,6,51,32,8,0,1,25,28
1173       41,0,8,15,14,15,25,1,20,20,22,28,24,16,64,64,64,56,24,15,64,58,64,56,16,0,4,0,18,48,20,1,32,32,2,13,64,59,64,64,28,0,64,64,64,64,32,3,43,45,64,64,32,5,11,11,57,56,11,19,40,0,0,0,10,50,32,22,4,9,30,28
1174       64,47,12,0,3,30,50,1,7,15,0,0,25,1,61,64,29,0,48,40,64,64,31,0,64,64,64,52,3,13,64,64,63,12,6,50,64,64,35,0,46,56,64,50,1,28,64,56,60,7,12,62,64,56,20,0,36,45,40,36,0,0,0,0,0,4,1,0,4,8,8,17
1175       64,51,30,32,56,56,54,2,11,9,6,50,27,11,63,63,10,26,24,24,64,64,20,17,34,6,58,53,4,31,62,4,3,2,5,55,44,0,31,31,1,36,20,22,64,64,24,11,16,31,64,64,35,3,26,11,63,63,15,15,58,6,12,10,4,44,32,26,1,1,26,28
1176       64,37,12,11,28,51,38,0,5,10,0,10,11,4,58,63,13,0,55,53,64,64,18,0,64,64,64,50,1,10,64,64,63,9,1,45,64,64,32,0,29,56,64,52,1,9,61,56,63,11,1,51,64,56,32,0,26,63,64,56,3,0,0,0,0,1,1,0,0,0,0,1
1177       37,16,12,8,8,5,16,5,31,32,32,35,14,18,64,64,64,56,16,16,64,64,64,56,16,3,8,2,3,44,25,3,32,32,1,12,64,64,64,64,23,0,64,64,64,64,30,0,48,44,64,64,28,0,11,10,63,64,16,5,42,0,8,10,3,39,32,18,0,2,23,28
1178       36,8,3,3,0,3,24,2,31,36,32,38,24,10,64,64,64,56,19,11,64,56,63,56,18,1,3,0,8,46,28,7,34,40,3,8,64,64,64,64,28,0,64,64,64,64,30,0,45,47,64,64,30,0,14,14,51,61,13,10,45,1,1,4,6,44,32,21,3,5,28,28
1179       64,64,56,6,29,56,64,64,22,0,37,56,64,46,0,28,64,56,64,14,9,62,64,56,51,0,39,59,64,56,29,0,0,0,25,55,14,0,15,11,0,28,4,21,64,63,10,10,1,29,64,64,15,6,13,5,56,49,2,21,35,0,0,0,3,47,32,8,0,0,18,28
1180       64,36,10,9,45,56,45,1,30,28,1,48,27,20,64,64,9,29,24,27,64,64,13,29,39,2,46,36,2,48,59,0,0,0,13,56,33,6,46,40,1,42,12,35,64,64,20,21,9,38,64,64,22,20,24,13,63,54,2,37,57,6,5,2,16,56,32,26,2,7,31,28
1181       61,31,11,14,46,56,38,3,39,25,2,51,20,28,64,64,6,34,17,29,64,64,6,34,37,3,45,27,4,52,55,0,0,0,19,56,27,9,52,40,0,42,9,40,64,64,13,26,6,44,64,64,14,26,21,14,61,40,0,42,55,6,4,0,26,56,32,25,6,10,32,28
1182       64,34,11,14,36,55,33,0,0,0,0,25,6,13,51,47,5,5,9,36,64,64,22,1,64,64,64,49,1,18,64,64,62,11,2,48,64,64,30,0,35,56,64,51,1,15,63,56,62,10,2,57,64,56,32,0,37,64,64,56,1,0,14,16,16,12,1,0,0,0,0,5
1183       64,40,8,11,33,55,52,1,21,32,3,27,34,10,64,64,33,6,32,16,64,64,36,5,43,2,47,50,9,25,64,4,0,0,0,50,40,4,47,52,9,21,20,25,64,64,35,4,16,32,64,64,38,6,23,15,63,62,17,23,53,5,6,4,13,51,32,29,12,13,31,28
1184       1,12,35,32,8,1,20,63,57,57,59,19,55,49,1,1,47,56,64,40,0,0,32,56,64,40,0,0,32,56,56,40,0,0,32,56,48,41,0,0,26,56,48,46,0,0,24,56,48,48,0,0,24,56,37,59,3,2,45,56,7,56,64,64,63,20,1,2,24,30,8,1
1185       30,43,40,40,43,41,45,63,48,48,48,43,43,56,0,0,0,0,40,56,0,0,0,0,40,63,45,48,22,1,39,64,54,47,64,37,1,16,3,0,45,56,0,0,0,0,28,56,31,45,0,0,29,56,33,64,13,3,47,56,5,54,64,64,63,26,1,2,26,32,8,1
1186       1,3,28,35,9,1,2,54,58,53,63,17,22,63,7,0,47,52,30,59,0,0,32,56,15,64,17,4,53,46,0,47,64,64,64,14,9,63,40,23,58,45,30,59,1,0,25,56,32,52,0,0,18,56,16,64,14,1,41,54,0,36,62,60,61,15,1,0,11,26,6,1
1187       64,64,56,42,24,1,32,64,56,45,63,44,35,60,3,0,24,56,40,56,0,0,16,56,40,56,0,0,16,56,37,56,0,0,16,56,38,56,0,0,9,56,32,56,0,0,8,56,32,57,0,0,8,56,24,64,12,0,31,56,1,40,64,64,63,29,1,0,4,16,6,1
1188       64,64,46,1,20,56,64,58,4,7,58,56,64,25,0,47,64,56,59,1,20,64,64,56,39,0,25,37,56,56,24,0,0,0,2,39,16,4,50,54,5,7,10,19,60,61,29,0,18,10,61,53,19,0,37,0,17,22,0,16,64,32,7,3,21,53,32,28,32,32,32,28
1189       45,1,4,1,10,50,11,19,62,56,5,19,0,40,64,64,24,8,0,40,64,64,24,8,0,40,64,64,24,8,8,32,64,64,24,8,8,32,64,64,24,4,8,32,64,64,24,0,10,26,64,64,20,6,31,1,26,25,0,27,63,32,9,10,34,56,32,32,32,32,32,28
1190       60,11,3,3,17,56,31,15,62,54,2,39,17,34,64,64,14,28,20,28,64,64,8,34,40,3,35,24,5,51,54,0,3,1,8,54,22,17,62,57,6,31,8,43,64,64,24,18,8,44,64,64,24,18,20,23,64,61,8,31,50,1,9,4,10,53,32,22,2,5,28,28
1191       52,3,8,2,22,56,21,23,64,53,1,44,9,40,64,64,8,32,15,31,64,62,3,39,39,1,28,16,8,55,48,0,6,3,12,54,15,25,64,57,5,34,2,48,64,64,20,24,5,47,64,64,20,24,16,22,63,54,3,37,49,2,5,1,19,56,32,24,8,14,31,28
